entry_mode,tp1_pct,tp1_ratio,trail_pct,hard_stop_pct,use_stage3_peak,train_sharpe,train_win_rate,train_mdd,train_cagr,train_n,val_sharpe,val_win_rate,val_mdd,val_cagr,val_n,overfit_gap
stage,0.1,0.7,0.15,0.06,True,2.370347694969141,0.42789034564958284,-0.9226390571559732,0.11557840149143139,839,4.494301594286468,0.49267100977198697,-0.8002138095325351,0.362480766277373,1228,-2.123953899317327
stage,0.1,0.7,0.15,0.06,False,2.370347694969141,0.42789034564958284,-0.9226390571559732,0.11557840149143139,839,4.494301594286468,0.49267100977198697,-0.8002138095325351,0.362480766277373,1228,-2.123953899317327
stage,0.1,0.7,0.15,0.08,True,2.5221613291310905,0.47794994040524436,-0.9206122093465349,0.13070070451588567,839,4.895612118873366,0.5460472697636511,-0.852462288064421,0.4332355724852446,1227,-2.3734507897422756
stage,0.1,0.7,0.15,0.08,False,2.5221613291310905,0.47794994040524436,-0.9206122093465349,0.13070070451588567,839,4.895612118873366,0.5460472697636511,-0.852462288064421,0.4332355724852446,1227,-2.3734507897422756
stage,0.1,0.7,0.15,0.1,True,2.4504107096041015,0.5148986889153755,-0.9533036804900885,0.12318753631792201,839,4.820600461630427,0.5802770986145069,-0.9441576797630516,0.4312264589862136,1227,-2.3701897520263255
stage,0.1,0.7,0.15,0.1,False,2.4504107096041015,0.5148986889153755,-0.9533036804900885,0.12318753631792201,839,4.820600461630427,0.5802770986145069,-0.9441576797630516,0.4312264589862136,1227,-2.3701897520263255
stage,0.15,0.3,0.08,0.06,True,2.1928840253844117,0.3575685339690107,-0.9398899247627528,0.10293116553186965,839,4.259980056528297,0.44055374592833874,-0.8300318180733042,0.37761867488048084,1228,-2.0670960311438855
stage,0.15,0.3,0.08,0.06,False,2.1928840253844117,0.3575685339690107,-0.9398899247627528,0.10293116553186965,839,4.259980056528297,0.44055374592833874,-0.8300318180733042,0.37761867488048084,1228,-2.0670960311438855
stage,0.15,0.3,0.08,0.08,True,2.1717798192768423,0.40047675804529204,-0.973359805504298,0.09772825001703955,839,4.718307430922137,0.4930725346373268,-0.7917248340188486,0.46533718267480007,1227,-2.546527611645295
stage,0.15,0.3,0.08,0.08,False,2.1717798192768423,0.40047675804529204,-0.973359805504298,0.09772825001703955,839,4.718307430922137,0.4930725346373268,-0.7917248340188486,0.46533718267480007,1227,-2.546527611645295
stage,0.15,0.3,0.08,0.1,True,2.3085736615061934,0.44576877234803336,-0.9927518159612425,0.10874547667808665,839,4.685220446593128,0.5297473512632437,-0.9191435161576146,0.4660051664732663,1227,-2.3766467850869346
stage,0.15,0.3,0.08,0.1,False,2.3085736615061934,0.44576877234803336,-0.9927518159612425,0.10874547667808665,839,4.685220446593128,0.5297473512632437,-0.9191435161576146,0.4660051664732663,1227,-2.3766467850869346
stage,0.15,0.3,0.1,0.06,True,2.3519926476076307,0.3575685339690107,-0.9508265313372222,0.1249431390315825,839,4.271280344652807,0.44055374592833874,-0.8321267880046076,0.39254758840256954,1228,-1.919287697045176
stage,0.15,0.3,0.1,0.06,False,2.3519926476076307,0.3575685339690107,-0.9508265313372222,0.1249431390315825,839,4.271280344652807,0.44055374592833874,-0.8321267880046076,0.39254758840256954,1228,-1.919287697045176
stage,0.15,0.3,0.1,0.08,True,2.315199319626731,0.40047675804529204,-0.9643258244351843,0.11744603785318541,839,4.720653246149526,0.4930725346373268,-0.8425087822920484,0.4816329882246291,1227,-2.405453926522795
stage,0.15,0.3,0.1,0.08,False,2.315199319626731,0.40047675804529204,-0.9643258244351843,0.11744603785318541,839,4.720653246149526,0.4930725346373268,-0.8425087822920484,0.4816329882246291,1227,-2.405453926522795
stage,0.15,0.3,0.1,0.1,True,2.505986820961398,0.44576877234803336,-0.9902938775478367,0.1428256858542427,839,4.69607016246958,0.5297473512632437,-0.9436594678759448,0.48404559211992026,1227,-2.1900833415081817
